MAP_PAR_ID,Full Address,total_value,est_annual_tax,rev_per_acre,acres,Landuse Description,unit_count,tax_exempt,is_water
002.0-0005-0009.0,90 FAIRMONT ST #1 | 92 FAIRMONT ST #2,1020700.0,10992.939,97720.21488127953,0.11249401173907919,102  - Condo,2,False,False
002.0-0005-0010.0,86-88 FAIRMONT ST,1027900.0,11070.483,73998.43611110927,0.1496042833037387,104  - Two Family,1,False,False
002.0-0005-0011.0,82-84 FAIRMONT ST,1103300.0,11882.541,102799.56684481117,0.11558940727773867,104  - Two Family,1,False,False
002.0-0005-0012.0,8 HERBERT RD,959100.0,10329.507,106210.24718958634,0.0972552768996171,101  - One Family,1,False,False
002.0-0005-0013.0,4-6 HERBERT RD #3 | 4-6 HERBERT RD #2 | 4-6 HERBERT RD #1,1181900.0,12729.063,120238.40336153925,0.1058652031641303,102  - Condo,3,False,False
002.0-0005-0014.0,105 LAFAYETTE ST,748100.0,8057.037,60578.377326834576,0.1330018623069151,101  - One Family,1,False,False
002.0-0006-0001.0,68 FAIRMONT ST,728200.0,7842.714,99899.50251356345,0.07850603659347741,101  - One Family,1,False,False
002.0-0006-0002.0,62 FAIRMONT ST | 64 FAIRMONT ST,2843600.0,30625.572,156028.044455447,0.19628248310671464,102  - Condo,2,False,False
002.0-0006-0004.0,58 FAIRMONT ST #2 | 58 FAIRMONT ST #1,1149400.0,12379.038,197312.73933227177,0.06273815893434981,102  - Condo,2,False,False
002.0-0006-0005.0,56 FAIRMONT ST,1109600.0,11950.392,200166.89487764574,0.059702140093169806,105  - Three Fam.,1,False,False
002.0-0006-0006.0,54 FAIRMONT ST,933900.0,10058.103,148845.77524959628,0.06757399048198569,104  - Two Family,1,False,False
002.0-0006-0007.0,52 FAIRMONT ST,911500.0,9816.855,135468.84305103254,0.07246577721418855,101  - One Family,1,False,False
002.0-0006-0008.0,57-59 LAFAYETTE ST,1186700.0,12780.759,208563.5953656585,0.061279913100809755,104  - Two Family,1,False,False
002.0-0006-0009.0,61-63 LAFAYETTE ST,1028200.0,11073.714,172600.05956665394,0.06415822814779273,104  - Two Family,1,False,False
002.0-0006-0010.0,63-63A LAFAYETTE ST,941200.0,10136.724,177325.1848113513,0.05716460417500215,101  - One Family,1,False,False
002.0-0006-0011.0,65 LAFAYETTE ST,906300.0,9760.851,148844.16506228506,0.0655776529494152,101  - One Family,1,False,False
002.0-0006-0012.0,1-3 HERBERT RD,1089000.0,11728.53,132232.98948039682,0.08869594528632148,104  - Two Family,1,False,False
002.0-0007-0002.0,0LOT LAFAYETTE ST,4026900.0,0.0,0.0,1.5887293745950637,925  - DCR,1,True,True
003.0-0001-0001.0,180 MASS AVE #202 | 180 MASS AVE #1B | 180 MASS AVE #101 | 180 MASS AVE #B2 | 180 MASS AVE #101C | 180 MASS AVE #201 | 180 MASS AVE #102 | 180 MASS AVE #B1 | 180 MASS AVE #302 | 180 MASS AVE #303 | 180 MASS AVE #301 | 180 MASS AVE #1A | 180 MASS AVE #204 | 180 MASS AVE #203,13407400.0,144397.698,237964.0322748445,0.6068047201067053,343  - Condo-Comm,14,False,False
003.0-0001-0003.0,11-13 EGERTON RD #1 | 11-13 EGERTON RD #2,1340900.0,14441.493,117327.34828882327,0.12308718479215568,102  - Condo,2,False,False
003.0-0001-0005.0,15-17 EGERTON RD,1164200.0,12538.434,118464.45078806249,0.10584132131276872,105  - Three Fam.,1,False,False
003.0-0001-0006.0,19-21 EGERTON RD,1124000.0,12105.48,130209.81490565943,0.09296902855418965,104  - Two Family,1,False,False
003.0-0001-0007.0,23-25 EGERTON RD,1095000.0,11793.15,159077.50998309534,0.07413461526555966,105  - Three Fam.,1,False,False
003.0-0001-0008.0,27 EGERTON RD #1 | 27 EGERTON RD #2,1541100.0,16597.647,222978.58483211324,0.07443605856812137,102  - Condo,2,False,False
003.0-0001-0009.0,31-33 EGERTON RD #1 | 31-33 EGERTON RD #2,1034200.0,11138.334,141091.42550284896,0.07894408863120525,102  - Condo,2,False,False
003.0-0001-0010.0,35-37 EGERTON RD,1247300.0,13433.421,113250.96573774413,0.11861639247393126,104  - Two Family,1,False,False
003.0-0001-0011.0,39-41 EGERTON RD,1137000.0,12245.49,107249.8194352579,0.11417725516444412,104  - Two Family,1,False,False
003.0-0001-0012.0,43 EGERTON RD #1 | 45 EGERTON RD #2,1844500.0,19865.265,179695.78779382954,0.11054941934861613,102  - Condo,2,False,False
003.0-0001-0013.0,47-49 EGERTON RD,1069700.0,11520.669,103947.6695294341,0.1108314313553492,104  - Two Family,1,False,False
003.0-0001-0014.0,51-53 EGERTON RD,1048700.0,11294.499,87389.79985005148,0.12924276081853672,104  - Two Family,1,False,False
003.0-0001-0015.0,48-50 CHANDLER ST,1238100.0,13334.337,80658.96763337715,0.1653174766705317,104  - Two Family,1,False,False
003.0-0001-0016.0,44-46 CHANDLER ST,1073200.0,11558.364,91779.27159771901,0.12593654099437482,104  - Two Family,1,False,False
003.0-0001-0017.0,36-38 CHANDLER ST,1276200.0,13744.674,112572.17015830478,0.12209655353247195,105  - Three Fam.,1,False,False
003.0-0001-0018.0,32-34 CHANDLER ST,1149400.0,12379.038,112602.6102311537,0.10993562204808552,104  - Two Family,1,False,False
003.0-0001-0019.0,28-30 CHANDLER ST,1077700.0,11606.829,105436.78592902664,0.11008329680888586,104  - Two Family,1,False,False
003.0-0001-0020.0,24 CHANDLER ST #24 | 26 CHANDLER ST #26,1160100.0,12494.277,103011.93158893587,0.12128960992458435,102  - Condo,2,False,False
003.0-0001-0021.0,20-22 CHANDLER ST,1086100.0,11697.297,89870.93024685269,0.13015662537230324,104  - Two Family,1,False,False
003.0-0001-0022.0,18 CHANDLER ST #1 | 16 CHANDLER ST #2,1513900.0,16304.703,172067.10472856986,0.09475781571219047,102  - Condo,2,False,False
003.0-0001-0023.0,12-14 CHANDLER ST,1151100.0,12397.347,110479.16420578591,0.11221434457005729,104  - Two Family,1,False,False
003.0-0002-0001.0,162-166 MASS AVE,1237300.0,13325.721,112585.38404793086,0.11836102095034694,326  - Restaur/Bar,1,False,False
003.0-0002-0002.0,152-160A MASS AVE,1396300.0,15038.151,103664.99783467606,0.14506488510213156,325  - Store,1,False,False
003.0-0002-0003.0,5-7 MELROSE ST #7 | 5-7 MELROSE ST #5,1369800.0,14752.746,111887.54151298606,0.13185333952741954,102  - Condo,2,False,False
003.0-0002-0004.0,9-11 MELROSE ST,1391600.0,14987.532,140036.3571425071,0.1070260060017702,104  - Two Family,1,False,False
003.0-0002-0005.0,13-15 MELROSE ST,1036600.0,11164.182,109016.27167900119,0.10240840039799724,104  - Two Family,1,False,False
003.0-0002-0006.0,17-19 MELROSE ST,1197700.0,12899.229,128786.91598922288,0.10015946807111548,104  - Two Family,1,False,False
003.0-0002-0007.0,21-23 MELROSE ST,1062000.0,11437.74,106756.50108822044,0.10713858063358771,104  - Two Family,1,False,False
003.0-0002-0008.0,25-27 MELROSE ST #1 | 25-27 MELROSE ST #2,1787500.0,19251.375,195692.33078969,0.09837572541710589,102  - Condo,2,False,False
003.0-0002-0009.0,29-31 MELROSE ST,1094800.0,11790.996,120144.27006380104,0.09814031075921095,105  - Three Fam.,1,False,False
003.0-0002-0010.0,33 MELROSE ST,1148700.0,12371.499,104181.98394126663,0.11874892886446206,104  - Two Family,1,False,False
003.0-0002-0011.0,37-39 MELROSE ST,1105900.0,11910.543,110384.41587999195,0.1079005845621264,104  - Two Family,1,False,False
003.0-0002-0012.0,43-45 MELROSE ST,1084300.0,11677.911,103153.15358770585,0.1132094424051793,104  - Two Family,1,False,False
003.0-0002-0013.0,47-49 MELROSE ST,1081500.0,11647.755,103293.1313880936,0.11276408066512167,104  - Two Family,1,False,False
003.0-0002-0014.0,51-53 MELROSE ST,1064300.0,11462.511,107652.74334647981,0.10647671990213911,104  - Two Family,1,False,False
003.0-0002-0015.0,55-57 MELROSE ST,1157700.0,12468.429,108723.34552661632,0.11468032867833,104  - Two Family,1,False,False
003.0-0002-0016.0,59-61 MELROSE ST,1142800.0,12307.956,106198.12683019186,0.11589616848591042,104  - Two Family,1,False,False
003.0-0002-0017.0,56 EGERTON RD | 58 EGERTON RD,1925200.0,20734.404,147390.30576375185,0.14067685043841788,102  - Condo,2,False,False
003.0-0002-0018.0,52-54 EGERTON RD,1152300.0,12410.271,98566.77533586462,0.12590724367021455,104  - Two Family,1,False,False
003.0-0002-0019.0,48-50 EGERTON RD,1143100.0,12311.187,101259.82456571539,0.12158017311209453,104  - Two Family,1,False,False
003.0-0002-0020.0,44-46 EGERTON RD,1180400.0,12712.908,107223.64313731052,0.1185644101247321,104  - Two Family,1,False,False
003.0-0002-0021.0,38-40 EGERTON RD,1315900.0,14172.243,125558.0200561562,0.11287405610299862,105  - Three Fam.,1,False,False
003.0-0002-0022.0,34-36 EGERTON RD,1302100.0,14023.617,111931.20528915372,0.12528782267440577,104  - Two Family,1,False,False
003.0-0002-0023.0,30-32 EGERTON RD,578600.0,6231.522,60522.20875821264,0.1029625674253735,104  - Two Family,1,False,False
003.0-0002-0024.0,26-28 EGERTON RD,1208300.0,13013.391,125350.73494472996,0.1038158332756318,105  - Three Fam.,1,False,False
003.0-0002-0025.0,22-24 EGERTON RD,1155400.0,12443.658,110495.68385236291,0.11261668841858474,105  - Three Fam.,1,False,False
003.0-0002-0026.0,18-20 EGERTON RD,1058500.0,11400.045,107719.52440661234,0.10583081444890051,104  - Two Family,1,False,False
003.0-0002-0027.0,14-16 EGERTON RD #16 | 14-16 EGERTON RD #14,1865200.0,20088.204,185673.8936020621,0.10819078336911066,102  - Condo,2,False,False
003.0-0002-0028.0,10 EGERTON RD #10 | 12 EGERTON RD #12,1540400.0,16590.108,146768.24211290624,0.1130360884695854,102  - Condo,2,False,False
003.0-0002-0029.0,6-8 EGERTON RD #8 | 6-8 EGERTON RD #6,1577600.0,16990.752,154141.46274584,0.11022830390558591,102  - Condo,2,False,False
003.0-0003-0001.0,150 MASS AVE,1365400.0,14705.358,110674.63156102928,0.13287017803977083,105  - Three Fam.,1,False,False
003.0-0003-0002.A,148-148A MASS AVE,1516300.0,16330.551,88662.08115448001,0.1841886721736943,013  - Res. / Comm.,1,False,False
003.0-0003-0002.B,144 MASS AVE,310800.0,3347.316,143880.57902001598,0.023264543573558578,325  - Store,1,False,False
003.0-0003-0003.0,138-142 MASS AVE,1027600.0,11067.252,184958.55888466843,0.05983638749532551,326  - Restaur/Bar,1,False,False
003.0-0003-0004.0,5-7 MILTON ST,1017900.0,10962.783,179041.61896223007,0.06123036120619902,104  - Two Family,1,False,False
003.0-0003-0005.0,9-11 MILTON ST #1 | 9-11 MILTON ST #2,1428900.0,15389.253,153333.80652433814,0.10036438375093308,102  - Condo,2,False,False
003.0-0003-0006.0,13-15 MILTON ST,1408700.0,15171.699,144986.64238027483,0.10464204668046083,104  - Two Family,1,False,False
003.0-0003-0007.0,17-19 MILTON ST,973200.0,10481.364,104790.69666895241,0.10002189443507573,104  - Two Family,1,False,False
003.0-0003-0008.0,21-23 MILTON ST,1209800.0,13029.546,132226.18592357222,0.09853983088895252,104  - Two Family,1,False,False
003.0-0003-0009.0,25-27 MILTON ST,1096600.0,11810.382,120501.32219899801,0.09801039345025714,104  - Two Family,1,False,False
003.0-0003-0010.0,29-31 MILTON ST,1099200.0,11838.384,110411.63553819286,0.10722043870009465,104  - Two Family,1,False,False
003.0-0003-0011.0,33-35 MILTON ST #35 | 33-35 MILTON ST #33,1156400.0,12454.428,135573.589464988,0.09186470646051875,102  - Condo,2,False,False
003.0-0003-0012.0,37-39 MILTON ST #39 | 37-39 MILTON ST #37,1481400.0,15954.678,129585.72236217104,0.12312064716056655,102  - Condo,2,False,False
003.0-0003-0013.0,41 MILTON ST #41 | 43 MILTON ST #43,1856900.0,19998.813000000002,175888.05938679137,0.11370193673023064,102  - Condo,2,False,False
003.0-0003-0014.0,45-47 MILTON ST,1177400.0,12680.598,113130.19277257548,0.11208853878196497,104  - Two Family,1,False,False
003.0-0003-0015.0,51-53 MILTON ST,1055900.0,11372.043,103832.17022150473,0.10952331031644691,104  - Two Family,1,False,False
003.0-0003-0016.0,57 MILTON ST #1 | 55 MILTON ST #2,1261200.0,13583.124,115385.98182414491,0.11771901391541208,102  - Condo,2,False,False
003.0-0003-0017.0,59-61 MILTON ST #1 | 59-61 MILTON ST #2,1736200.0,18698.874,202697.07835066156,0.09225033805199379,102  - Condo,2,False,False
003.0-0003-0018.0,62-64 MELROSE ST #1 | 62-64 MELROSE ST #2,1638200.0,17643.414,172805.97179567514,0.10209956181874015,102  - Condo,2,False,False
003.0-0003-0019.0,56-58 MELROSE ST,1123900.0,12104.403,97160.39039501199,0.12458166286476155,104  - Two Family,1,False,False
003.0-0003-0020.0,52 MELROSE ST #2 | 54 MELROSE ST #1,1589600.0,17119.992,145691.32775761926,0.11750865520617557,102  - Condo,2,False,False
003.0-0003-0021.0,48-50 MELROSE ST,1088100.0,11718.837,98543.76268852186,0.11892012929363191,104  - Two Family,1,False,False
003.0-0003-0022.0,44-46 MELROSE ST,1209800.0,13029.546,109858.4949210128,0.11860299023182612,104  - Two Family,1,False,False
003.0-0003-0023.0,38-40 MELROSE ST,1152600.0,12413.502,99739.60741716025,0.12445910227098259,104  - Two Family,1,False,False
003.0-0003-0024.0,34-36 MELROSE ST #36 | 34-36 MELROSE ST #34,1390900.0,14979.993,123573.71639602799,0.12122313253080653,102  - Condo,2,False,False
003.0-0003-0025.0,30-32 MELROSE ST,1365700.0,14708.589,128058.36785369669,0.11485847622862237,105  - Three Fam.,1,False,False
003.0-0003-0026.0,26-28 MELROSE ST,1265700.0,13631.589,131137.56903130672,0.1039487699878416,105  - Three Fam.,1,False,False
003.0-0003-0027.0,22-24 MELROSE ST,1223700.0,13179.249,123393.89820617322,0.10680632666276087,105  - Three Fam.,1,False,False
003.0-0003-0028.0,18-20 MELROSE ST,1146500.0,12347.805,115338.87107450388,0.10705675272323288,104  - Two Family,1,False,False
003.0-0003-0029.0,14-16 MELROSE ST,1078700.0,11617.599,103299.54120391556,0.11246515584291517,104  - Two Family,1,False,False
003.0-0003-0030.0,10-12 MELROSE ST,1070500.0,11529.285,106650.29075589929,0.1081036433964177,104  - Two Family,1,False,False
003.0-0004-0001.0,132-136 MASS AVE,879800.0,9475.446,163594.18856968347,0.057920431543715276,326  - Restaur/Bar,1,False,False
003.0-0004-0002.0,130 MASS AVE #6 | 130 MASS AVE #1 | 130 MASS AVE #5 | 130 MASS AVE #4 | 130 MASS AVE #2 | 130 MASS AVE #3,2459000.0,26483.43,139190.53892156848,0.1902674578688352,102  - Condo,6,False,False
003.0-0004-0003.0,126 MASS AVE #3 | 126 MASS AVE #2 | 126 MASS AVE #1,1658900.0,17866.353,138732.46635214856,0.12878278221227127,102  - Condo,3,False,False
003.0-0004-0004.0,11 VARNUM ST #1 | 11 VARNUM ST #2 | 11 VARNUM ST #3,1983800.0,21365.526,240875.85790001656,0.08869932498120449,102  - Condo,3,False,False
003.0-0004-0005.0,15 VARNUM ST #C | 15 VARNUM ST #B | 15 VARNUM ST #A,1956000.0,21066.12,185662.78309255786,0.11346442000440107,102  - Condo,3,False,False
003.0-0004-0006.0,19 VARNUM ST #3 | 19 VARNUM ST #2 | 19 VARNUM ST #1,2094000.0,22552.38,243289.64431966544,0.09269765699672676,102  - Condo,3,False,False
003.0-0004-0007.0,23 VARNUM ST #1 | 23 VARNUM ST #2 | 23 VARNUM ST #3,2035200.0,21919.104,205595.8406293957,0.10661258483098926,102  - Condo,3,False,False
003.0-0004-0008.0,27 VARNUM ST,1210900.0,13041.393,145803.96489606157,0.089444707551655,105  - Three Fam.,1,False,False
003.0-0004-0009.0,31 VARNUM ST #2 | 31 VARNUM ST #3 | 31 VARNUM ST #1,1701600.0,18326.232,174082.86238861165,0.10527303922134316,102  - Condo,3,False,False
003.0-0004-0010.0,33-35 VARNUM ST #33 | 33-35 VARNUM ST #35,1391700.0,14988.609,134861.5234594086,0.1111407361827064,102  - Condo,2,False,False
003.0-0004-0011.0,39 VARNUM ST #39 | 37 VARNUM ST #37,1441600.0,15526.032,139994.68297811438,0.11090444058098416,102  - Condo,2,False,False
003.0-0004-0012.0,41-43 VARNUM ST,1084300.0,11677.911,111718.92275500394,0.1045293913691711,104  - Two Family,1,False,False
003.0-0004-0013.0,47-49 VARNUM ST,1120500.0,12067.785,107405.845516936,0.11235687351948757,104  - Two Family,1,False,False
003.0-0004-0014.0,51-53 VARNUM ST,1086200.0,11698.374,109245.17772864366,0.10708366486489529,104  - Two Family,1,False,False
003.0-0004-0015.0,55-57 VARNUM ST,1051200.0,11321.424,113148.0163373792,0.10005852834611201,104  - Two Family,1,False,False
003.0-0004-0016.0,59-61 VARNUM ST,1242000.0,13376.34,113380.56036060053,0.11797736717350221,104  - Two Family,1,False,False
003.0-0004-0017.0,60-62 MILTON ST,1128000.0,12148.56,105548.17994187756,0.1150996635535532,104  - Two Family,1,False,False
003.0-0004-0018.0,56-58 MILTON ST,1071800.0,11543.286,96365.6089526065,0.11978636492275055,104  - Two Family,1,False,False
003.0-0004-0019.0,52-54 MILTON ST,1241600.0,13372.032,117498.83418833716,0.11380565681669798,104  - Two Family,1,False,False
003.0-0004-0020.0,46-48 MILTON ST,1061700.0,11434.509,96139.2117042017,0.11893699560571977,104  - Two Family,1,False,False
003.0-0004-0021.0,42-44 MILTON ST,1113000.0,11987.01,109197.63162845299,0.1097735346567408,104  - Two Family,1,False,False
003.0-0004-0022.0,38-40 MILTON ST,1019500.0,10980.015,94310.86406200168,0.1164236496951352,104  - Two Family,1,False,False
003.0-0004-0023.0,34-36 MILTON ST,1111500.0,11970.855,101807.02751862643,0.11758377876035948,104  - Two Family,1,False,False
003.0-0004-0024.0,30-32 MILTON ST,1253900.0,13504.503,120930.71325607148,0.11167140783668528,104  - Two Family,1,False,False
003.0-0004-0025.0,28 MILTON ST #2 | 26 MILTON ST #1,1250400.0,13466.808,141002.50862314133,0.09550757735802318,102  - Condo,2,False,False
003.0-0004-0026.0,22-24 MILTON ST,1091600.0,11756.532,102973.9420936292,0.11416997116911728,104  - Two Family,1,False,False
003.0-0004-0027.0,20 MILTON ST,1124500.0,12110.865,121073.55506466381,0.10002898645812246,104  - Two Family,1,False,False
003.0-0004-0028.0,16-18 MILTON ST,1152700.0,12414.579,101108.94660043126,0.12278417902088051,104  - Two Family,1,False,False
003.0-0004-0029.0,10-12 MILTON ST,1113400.0,11991.318,124702.6370088547,0.09615929773119825,104  - Two Family,1,False,False
003.0-0004-0030.0,8 MILTON ST,1001500.0,10786.155,141817.51479641767,0.07605657887520999,104  - Two Family,1,False,False
003.0-0005-0001.0,120 MASS AVE,1169600.0,12596.592,94328.82798404677,0.13353915520004533,105  - Three Fam.,1,False,False
003.0-0005-0002.0,116 MASS AVE,1151000.0,12396.27,105346.62644657624,0.11767125743021721,104  - Two Family,1,False,False
003.0-0005-0003.0,108-114 MASS AVE,1242100.0,13377.417,107834.94404105154,0.1240545643062361,325  - Store,1,False,False
003.0-0005-0004.0,3-5 MAGNOLIA ST,1146500.0,12347.805,108431.9140942156,0.11387611390195597,104  - Two Family,1,False,False
003.0-0005-0005.0,7-9 MAGNOLIA ST,1180300.0,12711.831,109435.23173782215,0.1161584875193958,104  - Two Family,1,False,False
003.0-0005-0006.0,11-11A MAGNOLIA ST,1208200.0,13012.314,113425.80117580193,0.11472093531728146,105  - Three Fam.,1,False,False
003.0-0005-0007.0,13-15 MAGNOLIA ST,978500.0,10538.445,115421.9777252363,0.09130362525139642,104  - Two Family,1,False,False
003.0-0005-0008.0,17-17A MAGNOLIA ST,1222700.0,13168.479,143129.35544951964,0.09200404039159106,104  - Two Family,1,False,False
003.0-0005-0009.0,19-19A MAGNOLIA ST,982100.0,10577.217,94134.84743644805,0.11236239594631361,104  - Two Family,1,False,False
003.0-0005-0010.0,25-25A MAGNOLIA ST,1156200.0,12452.274,109325.38183016935,0.1139010336990534,104  - Two Family,1,False,False
003.0-0005-0011.0,29 MAGNOLIA ST #29 | 27 MAGNOLIA ST #27,1201600.0,12941.232,158680.21826358486,0.08155542096938148,102  - Condo,2,False,False
003.0-0005-0012.0,31-33 MAGNOLIA ST,1061400.0,11431.278,130067.02098140024,0.0878875975919729,104  - Two Family,1,False,False
003.0-0005-0013.0,35-35A MAGNOLIA ST,1091300.0,11753.301,99201.13234285961,0.11847950444132192,104  - Two Family,1,False,False
003.0-0005-0014.0,37 MAGNOLIA ST #37 | 37 MAGNOLIA ST #37A,0.0,0.0,0.0,0.0875251193744317,102  - Condo,2,False,False
003.0-0005-0015.0,39 MAGNOLIA ST #2 | 39 MAGNOLIA ST #1,1203900.0,12966.003,142270.2268841396,0.09113644705549746,102  - Condo,2,False,False
003.0-0005-0016.0,41-41A MAGNOLIA ST,1132500.0,12197.025,126380.65781415834,0.09651021929269919,104  - Two Family,1,False,False
003.0-0005-0017.0,43-43A MAGNOLIA ST,1141800.0,12297.186,136810.23089848825,0.08988498827346021,104  - Two Family,1,False,False
003.0-0005-0018.0,47 MAGNOLIA ST #1 | 45 MAGNOLIA ST #2,1660500.0,17883.585,197732.30074683225,0.09044341734989143,102  - Condo,2,False,False
003.0-0005-0019.0,49-49A MAGNOLIA ST,1082400.0,11657.448,132395.46188120544,0.08805020832556848,104  - Two Family,1,False,False
003.0-0005-0020.0,51-51A MAGNOLIA ST,1116200.0,12021.474,132739.15272439597,0.09056464316116271,104  - Two Family,1,False,False
